unit_id;winner_found;winner_name;inn;customer_name;customer_inn;purchase_number;purchase_name;is_service_file;data_anonymized;confidence;processing_time_ms;model_used;timestamp
UNIT_b7566d02ae9b40bd;False;;;АО «РЭМиС»;;32515582175;Запрос предложений в электронной форме, лот № 319, Оказание услуг по выполнению геодезических и геологических изысканий;False;;;36324;GLM-4.7;
UNIT_b7b26258bf2f441b;True;"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""СБЕРБАНК РОССИИ""";;"ГБУЗ НСО ""КДП № 2""";;32515441338;Оказание услуг торгового эквайринга;False;;0.9;27957;GLM-4.7;
UNIT_b7b94c32eb6c4a37;True;ИП ИЛЬМУХАМЕТОВА ГУЗЕЛЬ ИСЛАМОВНА;;"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ РОСТОВСКОЙ ОБЛАСТИ ""ОБЛАСТНОЙ КОНСУЛЬТАТИВНО-ДИАГНОСТИЧЕСКИЙ ЦЕНТР""";;;Закупка расходных материалов;False;;0.9;23953;GLM-4.7;
UNIT_b815e604c5e047b8;True;"ООО ""МЕДЭМБАЙКАЛ""";;"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""КЛИНИЧЕСКИЙ МЕДИЦИНСКИЙ ЦЕНТР Г.ЧИТЫ""";;32615622353;Поставка медикаментов;False;;1.0;46686;GLM-4.7;
UNIT_b828bd3095154b22;True;Заявка №2;;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""МОСВОДОКАНАЛ""";;32514507834;Конкурс в электронной форме на право заключения договора на выполнение комплекса технологически и функционально связанных проектно-изыскательских и строительно-монтажных работ;False;;0.7;35496;GLM-4.7;
UNIT_b859664b16f7495d;True;ИП Тамбиев Къурман Хасанович;091703305703;Не указано в документе;;32515484921;ОКПД2 43.99.90.160. Оказание услуг с применением автомобильного крана грузоподъемностью не менее 25 тонн для работ по реконструкции ГАЭС Каскада Кубанских ГЭС;False;;1.0;55817;GLM-4.7;
UNIT_b8cbb0909e994e47;True;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭТАЛОН МК""";6163109990;ФГУП «Охрана» Росгвардии;;32515453525;Аукцион в электронной форме на право заключения Договора поставки моторного топлива для нужд филиала по Ростовской области на 2026 год;False;;1.0;45504;GLM-4.7;
UNIT_b8ece90ad214451f;False;;;"ГУП ""Медицинская техника и фармация Татарстана""";;32615602573;Поставка лекарственных средств;False;;;30668;GLM-4.7;
UNIT_b8f8aff8151d4a02;False;;;;;32615628227;;False;;;65829;GLM-4.7;
UNIT_b90e2ae3d76b4b29;True;"ООО МК ""ОСНОВА""";;"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ САХА (ЯКУТИЯ) ""МЕГИНО-КАНГАЛАССКАЯ ЦЕНТРАЛЬНАЯ РАЙОННАЯ БОЛЬНИЦА""";;32615616456;"на поставку хирургического отсасывателя для паллиативной помощи для нужд ГАУ РС (Я) ""Мегино-Кангаласская ЦРБ""";False;;1.0;25368;GLM-4.7;
UNIT_b910e0b02cf64d97;True;ООО «Ресурс»;2464224766;ООО «ПРЭХ ГХК»;;32615626496;Аналитическая записка на мелкую и упрощенную закупку портландцемента тампонажного;False;;1.0;55557;GLM-4.7;
UNIT_b995618514b24240;True;УДАЛОВ КОНСТАНТИН ВЛАДИМИРОВИЧ;341602737326;"МАУ ДО ""СШ ""АЛЬБАТРОС""";;;"Поставка 2 (двух) дополнительных камер видеонаблюдения для нужд МАУ ДО ""СШ ""АЛЬБАТРОС""";False;;1.0;58587;GLM-4.7;
UNIT_b9dfef37c0c14851;True;"ООО ""ТД ""ВОСТОК-СЕРВИС""";;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""САЛЕХАРДЭНЕРГО""";;;Поставка специальной одежды для нужд АО «Салехардэнерго» на первое полугодие 2026 года..;False;;0.9;35825;GLM-4.7;
UNIT_b9f2ba474eb74e42;True;Участник 1;;"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""ГОРОДСКАЯ БОЛЬНИЦА № 3 Г.МИАСС""";;32515569250;Поставка тест ? систем для определения концентрации гормонов, онкомаркеров;False;;0.7;46775;GLM-4.7;
UNIT_b9fc646566434eb7;True;АО «Орелгортеплоэнерго»;5752049900;ГУП Орловской области «Орелфармация»;5752004272;32615627347;услуг по горячему водоснабжению у единственного поставщика;False;;1.0;23847;GLM-4.7;
UNIT_ba5b967cc0344a10;True;ИП ПРЕЙДА АНГЕЛИНА;;"ГБСУСОН ""КЛИНЦОВСКИЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ИНТЕРНАТ""";;32514573267;Мягкий инвентарь;False;;0.9;34852;GLM-4.7;
UNIT_ba872a0040164eae;False;;;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ «УПРАВЛЯЮЩАЯ КОМПАНИЯ «ГОРОД»;2457070804;32515587847;;False;;;119415;GLM-4.7;
UNIT_bb2ab023d7484c30;True;"ООО ""СИБИРСКИЙ ОБЪЕМ""";;МАДОУ д/с № 17;;32615626439;Закупка мяса цыплят-бройлеров для нужд МАДОУ д/с №17;False;;1.0;40105;GLM-4.7;
UNIT_bb6011f3b1684745;True;"ООО ""ГАЗПРОМНЕФТЬ-РЕГИОНАЛЬНЫЕ ПРОДАЖИ""";;"ГБУ СО ""ОБЛАСТНОЙ ЦЕНТР НЕДВИЖИМОСТИ""";;32615608603;Поставка нефтепродуктов через автозаправочные станции по топливным картам;False;;1.0;98936;GLM-4.7;
UNIT_bc0c790966aa4802;False;;;;;32615611860;;False;;;116500;GLM-4.7;
UNIT_bc2f1930e27f451d;True;ООО «ЛУКОЙЛ-Интер-Кард»;;ФБУЗ «Центр гигиены и эпидемиологии в Пермском крае»;;;Поставка бензина Аи-95 для нужд Восточного филиала;False;;0.9;30692;GLM-4.7;
UNIT_bc3d6a133f744055;False;;;"ГУП ""Медицинская техника и фармация Татарстана""";;32615602325;Поставка лекарственных средств;False;;;22091;GLM-4.7;
UNIT_bcd6d1e8b47d40c7;True;ООО Сфера;;"ГАУЗ ""РКБ ИМ. Н.А. СЕМАШКО""";;32615612355;Поставка катетеров балонных периферических для отделения РХМДиЛ (для субъектов малого и среднего предпринимательства);False;;1.0;46977;GLM-4.7;
UNIT_bcfbc28382dd4e47;False;;;;;;;True;;;33787;GLM-4.7;
UNIT_bd09b3f1e3d74aad;False;;;;;;;False;;;96271;GLM-4.7;
UNIT_bd46e9a003214ab4;False;;;Федеральное государственное бюджетное учреждение культуры Дом ученых Томского научного центра (Дом ученых ТНЦ);;32615615002;;False;;;24274;GLM-4.7;
UNIT_bd6179b2871b483f;True;"ООО ""Комсервис""";4205195492;"ГПК ""ПАССАЖИРАВТОТРАНС""";4205088363;32515524618;"Поставка запасных частей для нужд ГПК ""ПАТ"" г.Березовский";False;;1.0;38472;GLM-4.7;
UNIT_bd629be0c3064df7;True;ИП ПАНОВ ЕВГЕНИЙ ВИТАЛЬЕВИЧ;;"МУНИЦИПАЛЬНОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ""ТРУДАРМЕЙСКИЙ РАЗВЛЕКАТЕЛЬНЫЙ КОМПЛЕКС""";;;ПОСТАВКА ТОВАРА «КАНЦЕЛЯРСКИЕ И ХОЗЯЙСТВЕННЫЕ ТОВАРЫ»;False;;1.0;98087;GLM-4.7;
UNIT_be3a9fd46cae4a3e;False;;;АО «Сахаэнерго»;;;ОКПД2 - 86.21.10.120. Предрейсовый (послерейсовый) медицинский осмотр водителей АО «Сахаэнерго» Производственный центр г. Якутск»;True;;;45055;GLM-4.7;
UNIT_be58c95dad3a4cf4;True;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КААМА РЕГИОН""";5258115358;ФГУП «Охрана» Росгвардии;;32515590130;Запрос котировок в электронной форме на право заключения Договора на оказание услуг по проведению предрейсовых медицинских осмотров водителей для нужд филиала по Нижегородской области в 2026 году;False;;1.0;52011;GLM-4.7;
UNIT_bea5157980904c28;False;;;"ГОРОДСКОЕ МУНИЦИПАЛЬНОЕ ПРЕДПРИЯТИЕ ""ЭНЕРГЕТИК"" МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ГОРОДСКОЕ ПОСЕЛЕНИЕ ГОРОД ЖУКОВ";;32615617082;выполнение работ по отбору проб и проведению анализов воды;False;;;14288;GLM-4.7;
UNIT_beb2a16bdc3144c0;True;ООО ПК «ЭлектроТехнологии»;;Филиал ПАО «Россети» - Красноярское ПМЭС;;32515438689;поставка зарядно-выпрямительных систем для нужд Красноярского ПМЭС;False;;1.0;48744;GLM-4.7;
UNIT_bf07659add0b4fec;True;"Общество с ограниченной ответственностью ""Альбатрос""";7724922443;"ГУП ""Медицинская техника и фармация Татарстана""";;32615602270;Поставка лекарственных средств;False;;1.0;35160;GLM-4.7;
UNIT_bf11f8ac66ca4b9d;True;ООО «ЭНЕРГОКОМ»;3257025820;Публичное акционерное общество «Россети Центр»;;;Запрос цен по результатам конкурентного предварительного отбора на право заключения Договора на выполнение работ по проектированию и строительству объекта: «Реконструкция: РУ – 0,4кВ, Строительство: КЛ 0,4кВ»;False;;1.0;30905;GLM-4.7;
UNIT_bf18807a9eae4988;True;"ООО ""АМ-ГРУПП""";3435143810;"МАУ ""СГТ""";;32515576337;Выполнение работ по техническому обслуживанию светофорных объектов, расположенных на территории городского округа – город Волжский Волгоградской области;False;;1.0;33915;GLM-4.7;
UNIT_bfabb3b77daa4c95;False;;;Федеральное государственное бюджетное учреждение культуры Дом ученых Томского научного центра (Дом ученых ТНЦ);;32615615002;;False;;;24898;GLM-4.7;
UNIT_bff9c0c2cd2d4401;True;Участник №6;;"ПАО ""ТГК-2""";;32515561180;"выполнение проектных работ по монтажу автоматических сигнализаторов загазованности для нужд ПАО ""ТГК-2""";False;;0.7;40618;GLM-4.7;
UNIT_c0868b20f45244ca;True;"ООО ""ПРОМЫШЛЕННЫЕ СИСТЕМЫ""";;"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""ОБЛАСТНАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА № 3""";;32615616895;Поставка манометров;False;;1.0;21963;GLM-4.7;
UNIT_c0f9d1eb98634155;False;;;ПАО «ТГК-2»;;32515594256;поставка октадециламина водной эмульсии ЭМИКОР;False;;;63924;GLM-4.7;
UNIT_c0ff3a7a13cc4bd2;True;ООО «ЭкоЦентр»;3444177534;ГАПОУ «Волгоградский медицинский колледж»;;32615626835;оказание услуг по обращению с твердыми коммунальными отходами;False;;1.0;46274;GLM-4.7;
UNIT_c11fa0ba32ce42f3;False;;;"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ СТАВРОПОЛЬСКОГО КРАЯ ""ЦЕНТР ВОЕННО-СПОРТИВНОЙ ПОДГОТОВКИ И ПАТРИОТИЧЕСКОСКОГО ВОСПИТАНИЯ ИМЕНИ ГЕРОЯ РОССИИ НИКИТЫ ГУСЕВА""";;32615624206;Поставка воды питьевой (19л.), пластиковых стаканов;False;;;15934;GLM-4.7;
UNIT_c133694191de4c05;False;;;"ГУП ""Медицинская техника и фармация Татарстана""";;32615602561;Поставка лекарственных средств;False;;;15651;GLM-4.7;
UNIT_c1573c10b7a94600;False;;;"ГУП ""Медицинская техника и фармация Татарстана""";;32615602313;Поставка лекарственных средств;False;;;15528;GLM-4.7;
UNIT_c1835a1fb9f04522;True;АО «ТЛС-ГРУП»;7719193562;ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ НАУКИ ИНСТИТУТ ПРОБЛЕМ БЕЗОПАСНОГО РАЗВИТИЯ АТОМНОЙ ЭНЕРГЕТИКИ РОССИЙСКОЙ АКАДЕМИИ НАУК;;32615629300;Оказание услуг по адаптации и сопровождения экземпляров Систем КонсультантПлюс;False;;1.0;28433;GLM-4.7;
UNIT_c1dbfde969df461e;False;;;"ГУП ""Медицинская техника и фармация Татарстана""";;32615602320;Поставка лекарственных средств;False;;;25285;GLM-4.7;
UNIT_c1e7e79a8a334166;True;"ООО ""ДИОНИС""";;"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ СВЕРДЛОВСКОЙ ОБЛАСТИ ""КРАСНОУФИМСКАЯ РАЙОННАЯ БОЛЬНИЦА""";;;Прочие продукты (Сахар);False;;0.9;28587;GLM-4.7;
UNIT_c2295ce3326a46b3;False;;;государственное бюджетное стационарное учреждение Брянской области «Дом социального обслуживания г. Сельцо»;;32615625405;;False;;;33857;GLM-4.7;
UNIT_c30c1ceecfa446fa;True;Общество с ограниченной ответственностью «Очистные технологии»;;"МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ВЕРХНЕСАЛДИНСКОГО МУНИЦИПАЛЬНОГО ОКРУГА ""ВЕРХНЕСАЛДИНСКИЕ КОММУНАЛЬНЫЕ СИСТЕМЫ""";6623144562;32515592402;"Поставка флокулянта Русфлок 524 П для нужд МУП ""ВКС""";False;;1.0;19621;GLM-4.7;
UNIT_c31355772ba54e54;False;;;МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ТРАМВАЙНО-ТРОЛЛЕЙБУСНОЕ ПРЕДПРИЯТИЕ ГОРОДА СМОЛЕНСКА;;;Поставка оборудования для автоматизированной системы учёта и оплаты проезда на городском транспорте;True;;;79130;GLM-4.7;
UNIT_c3345031f40b4613;True;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛЕКМЕДИКА""";;"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ СВЕРДЛОВСКОЙ ОБЛАСТИ ""ПСИХИАТРИЧЕСКАЯ БОЛЬНИЦА №7""";;32515492264;"Поставка лекарственных препаратов для медицинского применения (Общесоматические) для нужд ГАУЗ СО ""ПБ №7""";False;;0.9;26540;GLM-4.7;
UNIT_c344efb119274dfa;True;"ООО ""Торговый дом ""Кронос-групп""";4220041634;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕПЛОВАЯ КОМПАНИЯ ""АКТИВ""";;;Запорная арматура для нужд   ООО «ТК «Актив» в 2025 году;False;;1.0;21539;GLM-4.7;
UNIT_c35a8381bf5f451d;True;ООО «СевЗапТорг-опт»;7805790241;АО «Озеленитель»;;32615599425;Изготовление и поставка спецодежды для нужд АО «Озеленитель»;False;;1.0;30138;GLM-4.7;
UNIT_c37b221755c34b08;True;Участник №1;;муниципальное автономное дошкольное образовательное учреждение «Детский сад №7 города Белогорск»;;32615623005;Поставка товара, выполнение работ, оказание услуг;False;;0.7;25397;GLM-4.7;
UNIT_c37ef912dd5e4786;True;Общество с ограниченной ответственностью «АЗС Трансбункер»;2709008300;АО «ДГК»;;32515475112;Поставка Мазута топочного для нужд котельной в г. Советская Гавань;False;;1.0;20345;GLM-4.7;
UNIT_c3bd264b1f0a46d0;False;;;;;;;False;;;13377;GLM-4.7;
UNIT_c3ef1890740a405b;False;;;"Федеральное бюджетное учреждение здравоохранения ""Центр гигиены и эпидемиологии в городе Москве""";7717149663;32615606185;Мойка и шиномонтаж легковых автомобилей для филиала в ВАО;False;;;24368;GLM-4.7;
UNIT_c401c6e02d744d07;True;"ООО ""КОМПАНИЯ ЛАД-ДВА""";;"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ""РЕГИОНАЛЬНЫЙ ЦЕНТР СПОРТИВНЫХ СООРУЖЕНИЙ КУЗБАССА""";;32615618850;Оказание услуг по адаптации и сопровождению экземпляров Систем КонсультантПлюс на основе специального лицензионного программного обеспечения, обеспечивающего совместимость услуг с установленными у Заказчика экземплярами Систем КонсультантПлюс;False;;1.0;52943;GLM-4.7;
UNIT_c44022a663e84008;False;;;;;;;True;;;21738;GLM-4.7;
UNIT_c4e0b7d102be449e;True;Заявка №7081;;АО «РГРЭС»;;;Выполнение дополнительных работ по технологическому присоединению Заявителя ООО «Капитал» к электрическим сетям АО «РГРЭС»;False;;0.7;85530;GLM-4.7;
UNIT_c4f879e70c6b4355;False;;;"ФЕДЕРАЛЬНОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ ""ЦЕНТР ГИГИЕНЫ И ЭПИДЕМИОЛОГИИ В АМУРСКОЙ ОБЛАСТИ""";;;Оказание услуг по регулировке, настройке, калибровке и поверке средств измерений для нужд ФБУЗ «Центр гигиены и эпидемиологии в Амурской области»;False;;;27377;GLM-4.7;
UNIT_c527b49e0fa24c48;True;"ООО ""МЕДСТАНДАРТ""";7726349563;"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ ""ФЕДЕРАЛЬНЫЙ ЦЕНТР ОХРАНЫ ЗДОРОВЬЯ ЖИВОТНЫХ"" (ФГБУ «ВНИИЗЖ»)";;32615614313;Поставка реагентов, реактивов и стандартных образцов для лабораторных исследований.;False;;0.9;56214;GLM-4.7;
UNIT_c53ee49a78754bb2;True;Заявка №1;;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""МОСГАЗ""";;32515548425;Поставка труб из полиэтилена Ду 630, 800 мм для нужд АО «МОСГАЗ», лот 1;False;;0.7;77373;GLM-4.7;
UNIT_c550737e49ca474d;True;Общество с ограниченной ответственностью «Технотема»;3459081056;"МУНИЦИПАЛЬНОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ГОРОДА НОВОСИБИРСКА ""ГОРЗЕЛЕНХОЗ""";;32615623513;Измельчитель пней Topmatic SC-520 tracks;False;;1.0;35812;GLM-4.7;
UNIT_c63304ea8a804c7a;True;ИП ГАГАРИНОВ ДЕНИС АНАТОЛЬЕВИЧ;;"КИРОВСКОЕ ОБЛАСТНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ СОЦИАЛЬНОГО ОБСЛУЖИВАНИЯ ""СОВЕТСКИЙ ДОМ - ИНТЕРНАТ""";;32615627924;Поставка моющих средств и хозтоваров;False;;1.0;61956;GLM-4.7;
UNIT_c64eef64d8824d2e;True;ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ 'ВИТАСПЕКТР';6672338063;ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ СВЕРДЛОВСКОЙ ОБЛАСТИ 'КРАСНОТУРЬИНСКАЯ ГОРОДСКАЯ БОЛЬНИЦА';;32615602515;Поставка лекарственных препаратов;False;;1.0;28361;GLM-4.7;
UNIT_c6cfb3afb3e841e0;True;Участник с порядковым номером 2;;Акционерное общество «ЦИТО»;;32515555967;Поставка трубы из коррозионностойкой стали для изготовления комплектующих медицинских изделий для чрескостного остеосинтеза;False;;0.7;35682;GLM-4.7;
UNIT_c701360b7cfe4d53;True;"ООО ""КосмоХим""";7807367257;ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ «СПЕЦИАЛЬНОЕ КОНСТРУКТОРСКО-ТЕХНОЛОГИЧЕСКОЕ БЮРО «ТЕХНОЛОГ»;;32615629097;Поставка химического сырья для исполнения договоров на производство продукции;False;;1.0;25763;GLM-4.7;
UNIT_c76c5f999e5e4c07;True;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИНФОРКОМ - ЦЕНТР""";7701279931;ФГУП «Охрана» Росгвардии;;32515453683;Аукцион в электронной форме на право заключения Договора поставки моторного топлива для нужд филиала по Краснодарскому краю в 2026 году;False;;1.0;51068;GLM-4.7;
UNIT_c7e72f26621244ac;False;;;"ГУП ""Медицинская техника и фармация Татарстана""";;32515536986;Поставка изделий медицинского назначения;False;;;42605;GLM-4.7;
UNIT_c82cf05ce19e4fbd;True;ПАО «Ростелеком»;;ГАУ БО «Дворец единоборств имени Артема Осипенко»;;32615628210;Оказание услуг по предоставлению доступа к сети местной телефонной связи;False;;1.0;79033;GLM-4.7;
UNIT_c84de94fc6cf45f3;False;;;МАОУ гимназия № 40 им. Ю.А.Гагарина;;32615629693;Оказание услуг по заправке картриджей и ремонту копировально-множительной техники;False;;;27163;GLM-4.7;
UNIT_c887e2fa3ea04682;False;;;;;32615630178;;False;;;31563;GLM-4.7;
UNIT_c8b4bd55e58a4b63;False;;;АО «Инфраструктурные проекты»;;32515336283;Уголь каменный марки Т для нужд Старобешевской ТЭС и/или Зуевской ТЭС;False;;;44850;GLM-4.7;
UNIT_c8c60be531334ef5;False;;;"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ САХА (ЯКУТИЯ) ""ЯКУТСКАЯ ГОРОДСКАЯ БОЛЬНИЦА №3""";;32515386759;Поставка лекарственного препарата МНН Даклатасвир (Гепатиты);False;;;51492;GLM-4.7;
UNIT_c8fafb98c32646b2;True;"ООО ""ПК ""ЭТАЛОН ПЛЮС""";;"КГАУ ""Многофункциональный центр Забайкальского края""";;32615623988;Поставка топлива для автотранспорта КГАУ «МФЦ Забайкальского края» на автомобиль Toyota Camry гос.номер Р210РР;False;;1.0;64683;GLM-4.7;
UNIT_c919642bbe894a15;False;;;"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ САХА (ЯКУТИЯ) ""ЯКУТСКАЯ ГОРОДСКАЯ БОЛЬНИЦА №3""";;32515386785;Поставка лекарственного препарата МНН Булевиртид (Гепатиты);False;;;30936;GLM-4.7;
UNIT_c922ad9c01aa4cb7;True;Заявка №1;;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""МОСГАЗ""";;32515439449;Поставка труб из полиэтилена Ду 630-900 мм для нужд АО «МОСГАЗ»;False;;0.7;60185;GLM-4.7;
UNIT_c971c67b631f45a0;True;ИП Казанов А.Л.;;ООО «ЖКС КРОНШТАДТСКОГО РАЙОНА»;;32615626161;Выполнение работ по косметическому ремонту лестничной клетки по адресу: г. Санкт-Петербург, г. Кронштадт, Кронштадтское шоссе, 6, корпус 2, лестничная клетка № 2.;False;;1.0;34060;GLM-4.7;
UNIT_c987d42b3aea44e6;False;;;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЯМАЛКОММУНЭНЕРГО""";;32515578269;Поставка дымовых труб для выполнения капитального ремонта котельной №2 участка с. Панаевск для нужд филиала АО «Ямалкоммунэнерго» в Ямальском районе.;False;;;38625;GLM-4.7;
UNIT_c9b7d9731dd84b68;True;Участник № 1;;"АКЦИОНЕРНОЕ ОБЩЕСТВО ""МОСВОДОКАНАЛ""";;32515451317;"Конкурс в электронной форме на право заключения договора на выполнение комплекса технологически и функционально связанных проектно-изыскательских и строительно-монтажных работ по строительству объекта: ""Капитальный ремонт (восстановление) канализационной  сети по адресу: Карамышевская наб., д.37""";False;;0.7;71665;GLM-4.7;
UNIT_ca4a93944a694c5f;False;;;"ГУП ""Медицинская техника и фармация Татарстана""";;32615602695;Поставка лекарственных средств;False;;;24619;GLM-4.7;
UNIT_ca63336fc47a4097;False;;;Филиал ПАО «Россети Центр» - «Ярэнерго»;;32515565428;"запрос цен по результатам конкурентного предварительного отбора на право заключения договора на выполнение работ «под ключ» по проектированию и строительству участка ВЛ 10кВ; строительству реклоузера, РЛР; расширению системы учета электроэнергии Тутаевского РЭС (свыше 150 кВт) для нужд ПАО «Россети Центр» (филиала «Ярэнерго»)";False;;;178959;GLM-4.7;
UNIT_cb3c8f745cc441a4;True;ООО Электрострой;5190139462;Государственное областное автономное учреждение культуры «Мурманский областной Дворец культуры и народного творчества им. С.М. Кирова»;5191501188;32615628087;Оказание услуг по техническому обслуживанию автоматической установки водяного пожаротушения;False;;1.0;24062;GLM-4.7;
UNIT_cb931076781b4c00;True;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОМТ ВОЛЬФ""";7713643896;"ГОСУДАРСТВЕННОЕ АВТОНОМНОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ СВЕРДЛОВСКОЙ ОБЛАСТИ ""КРАСНОТУРЬИНСКАЯ ГОРОДСКАЯ БОЛЬНИЦА""";;32615602439;Поставка расходного материала;False;;1.0;49792;GLM-4.7;
UNIT_cc3352e90ec849b9;False;;;ООО «Продюсерский центр «Ленфильм»;;;;False;;;21492;GLM-4.7;
UNIT_cc476c812fe6496f;False;;;"ФИЛИАЛ ""МОРДОВСКИЙ"" Публичного акционерного общества ""Т Плюс""";;32514543815;Открытый запрос оферт на выполнение работ «Стр-во тс от ТК-2 до ввода в МКД ул. Гагарина, р. Саранка» для нужд филиала «Мордовский» ПАО «Т Плюс», лот 1;True;;;41870;GLM-4.7;
UNIT_cc9d6714cace4182;False;;;"ГАУ СО ""Белогорновский дом-интернат для престарелых и инвалидов""";;32515529951;Поставка новогодних подарков;False;;;33623;GLM-4.7;
UNIT_cce4907b481a4f06;True;"ООО ""ПУЛЬС КРАСНОДАР""";;ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ РЕСПУБЛИКИ АДЫГЕЯ АПТЕЧНАЯ БАЗА;;32615606063;Поставка лекарственного препарата Осельтамивир;False;;1.0;22694;GLM-4.7;
UNIT_cd0120c474bc4af5;False;;;;;32615628250;;False;;;72297;GLM-4.7;
UNIT_cd1751a3a0554b9b;True;"ООО ""АМК-ЛЕНА""";1435334040;"ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ РЕСПУБЛИКИ САХА (ЯКУТИЯ) ""ЯКУТСКИЙ РЕСПУБЛИКАНСКИЙ ЦЕНТР ПО ПРОФИЛАКТИКЕ И БОРЬБЕ СО СПИД И ИНФЕКЦИОННЫМИ ЗАБОЛЕВАНИЯМИ""";;32514595670;Поставка реагентов для диагностики и выявления ВИЧ/ВИЧ2 для анализатора Vidas (ВБ);False;;1.0;28966;GLM-4.7;
UNIT_cd6dab14e3b64fd9;True;Общество с ограниченной ответственностью «ТЕПЛОСПЕЦИНКОМ»;6670400439;"ООО ""УК ТЕПЛОКОМПЛЕКС""";6612047373;;Поставка стальных труб в ППУ-ОЦ изоляции с комплектующими;False;;1.0;33194;GLM-4.7;
UNIT_cd6e2ca2f9624294;True;ООО «ГК «ПАТ»;9721040180;АО «Тепличное»;7327063643;;закупка у единственного поставщика (исполнителя, подрядчика) на право заключения договора поставки средств защиты растений;False;;1.0;23890;GLM-4.7;
